public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,CAPEI_Median,divyield_Median,pe_exi_Median,pe_inc_Median,efftax_Median,aftret_invcapx_Median,gpm_Median,roa_Median,roe_Median,debt_invcap_Median,totdebt_invcap_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,intcov_ratio_Median,cash_ratio_Median,curr_ratio_Median
2021-11-30,Health Care,991,-0.095024,-0.040720,0.000,-4.767,1.16%,-6.688,-6.751,0.146,-0.242,0.355,-0.276,-0.366,0.084,0.119,0.348,0.296,0.097,-11.245,5.110,6.018
2021-11-30,Industrials,510,-0.027160,-0.032725,0.147,23.929,1.32%,17.904,17.819,0.223,0.066,0.282,0.101,0.093,0.352,0.409,1.184,0.555,0.265,5.056,0.465,1.915
2021-11-30,Information Technology,556,-0.055357,0.024536,0.000,-2.644,1.30%,-2.103,0.734,0.144,0.003,0.549,0.060,0.017,0.213,0.264,0.796,0.486,0.185,1.736,1.187,2.337
2021-11-30,Materials,151,-0.039496,-0.008783,0.204,19.448,1.55%,14.192,11.817,0.204,0.078,0.288,0.121,0.102,0.375,0.393,1.184,0.537,0.295,5.800,0.583,2.366
2021-11-30,Real Estate,41,-0.082723,-0.176764,0.000,20.819,3.27%,7.088,5.820,0.226,0.018,0.247,0.023,0.025,0.349,0.412,1.002,0.505,0.322,0.151,1.283,2.453
2021-11-30,Utilities,70,-0.023332,-0.016398,0.640,23.349,3.40%,21.268,19.713,0.155,0.058,0.349,0.075,0.077,0.534,0.600,2.430,0.707,0.392,3.105,0.088,0.809
2021-12-31,Communication Services,158,0.003789,0.021107,0.000,-1.048,1.99%,2.265,2.972,0.216,0.010,0.527,0.068,0.011,0.436,0.472,1.182,0.613,0.326,1.418,0.986,1.773
2021-12-31,Consumer Discretionary,461,-0.014904,-0.013818,0.017,17.954,1.70%,9.518,9.518,0.219,0.089,0.375,0.114,0.153,0.468,0.550,1.394,0.650,0.388,4.652,0.679,1.686
2021-12-31,Consumer Staples,155,0.026214,0.092552,0.316,20.420,2.11%,18.075,17.837,0.232,0.052,0.324,0.099,0.084,0.329,0.402,1.071,0.531,0.292,6.495,0.472,1.895
2021-12-31,Energy,157,-0.014737,0.025451,0.280,-3.131,2.71%,-3.325,-3.175,0.046,-0.012,0.246,0.056,-0.083,0.330,0.376,0.836,0.511,0.274,-0.855,0.442,1.448
2021-12-31,Financials,606,0.027629,0.024755,0.239,17.054,2.42%,11.000,10.970,0.203,0.000,0.867,0.024,0.124,0.216,0.312,7.492,0.882,0.055,8.062,1.112,1.973
2021-12-31,Health Care,1012,-0.056507,0.069185,0.000,-4.405,1.16%,-6.478,-6.498,0.143,-0.242,0.360,-0.282,-0.366,0.083,0.119,0.347,0.301,0.099,-11.258,5.045,5.987
2021-12-31,Industrials,512,0.002991,0.041902,0.142,24.396,1.28%,18.093,17.976,0.223,0.066,0.283,0.100,0.093,0.349,0.408,1.179,0.556,0.265,5.056,0.471,1.914
2021-12-31,Information Technology,566,-0.008863,0.019910,0.000,-2.241,1.21%,-2.095,-0.725,0.142,0.004,0.551,0.057,0.015,0.208,0.270,0.781,0.482,0.180,1.663,1.169,2.336
2021-12-31,Materials,150,0.045653,0.068831,0.201,20.859,1.45%,14.679,12.000,0.201,0.079,0.290,0.122,0.104,0.376,0.394,1.190,0.538,0.297,5.888,0.571,2.354
2021-12-31,Real Estate,41,0.029699,0.080118,0.000,22.921,2.87%,7.433,6.441,0.226,0.018,0.245,0.023,0.025,0.371,0.416,1.002,0.508,0.339,0.151,1.283,2.184
2021-12-31,Utilities,71,0.086616,0.092486,0.640,25.748,3.01%,23.061,21.186,0.155,0.058,0.349,0.075,0.077,0.534,0.600,2.430,0.707,0.392,3.105,0.088,0.809
2022-01-31,Communication Services,165,-0.084926,-0.075319,0.000,-1.229,1.96%,0.427,1.356,0.216,0.009,0.524,0.065,0.014,0.416,0.458,1.150,0.595,0.314,1.393,0.969,1.746
2022-01-31,Consumer Discretionary,470,-0.108937,-0.106860,0.008,16.404,1.85%,8.939,8.939,0.219,0.087,0.375,0.114,0.153,0.466,0.550,1.351,0.650,0.384,4.415,0.682,1.691
2022-01-31,Consumer Staples,158,-0.066786,-0.021466,0.291,20.326,2.17%,17.165,16.800,0.232,0.052,0.324,0.099,0.084,0.329,0.405,1.086,0.540,0.296,6.094,0.461,1.817
2022-01-31,Energy,157,0.087476,0.166117,0.280,-3.247,2.57%,-3.556,-3.373,0.046,-0.012,0.246,0.056,-0.083,0.330,0.376,0.836,0.511,0.274,-0.855,0.442,1.448
2022-01-31,Financials,602,-0.020590,-0.008121,0.239,17.108,2.43%,11.095,11.095,0.203,0.000,0.865,0.024,0.124,0.217,0.312,7.475,0.882,0.055,8.152,1.101,1.968
2022-01-31,Health Care,1021,-0.160509,-0.088711,0.000,-3.673,1.22%,-5.155,-5.155,0.143,-0.244,0.356,-0.286,-0.368,0.084,0.121,0.347,0.304,0.102,-11.407,5.010,5.832
2022-01-31,Industrials,519,-0.104306,-0.064049,0.144,22.983,1.34%,17.206,16.772,0.223,0.066,0.284,0.100,0.091,0.345,0.406,1.178,0.554,0.264,5.019,0.471,1.904
2022-01-31,Information Technology,576,-0.125389,-0.078861,0.000,-2.132,1.30%,-2.000,-1.047,0.143,0.001,0.555,0.057,0.017,0.207,0.269,0.798,0.485,0.179,1.616,1.155,2.320
2022-01-31,Materials,151,-0.069748,-0.068843,0.199,19.425,1.59%,14.242,12.264,0.201,0.079,0.290,0.121,0.103,0.375,0.393,1.184,0.538,0.295,5.888,0.577,2.366
2022-01-31,Real Estate,41,-0.100669,-0.117811,0.000,21.558,3.09%,7.043,6.322,0.226,0.018,0.245,0.023,0.025,0.371,0.416,1.002,0.508,0.339,0.151,1.283,2.184
2022-01-31,Utilities,71,-0.040673,-0.033684,0.640,26.170,3.03%,22.375,21.165,0.155,0.058,0.349,0.075,0.077,0.534,0.600,2.430,0.707,0.392,3.107,0.088,0.809
2022-02-28,Communication Services,168,-0.027426,-0.068862,0.000,-1.171,2.04%,3.418,2.588,0.186,0.027,0.516,0.059,0.019,0.399,0.439,1.134,0.611,0.298,1.202,0.829,1.732
2022-02-28,Consumer Discretionary,473,-0.013062,-0.031809,0.000,14.915,1.96%,8.533,8.533,0.218,0.089,0.374,0.112,0.164,0.451,0.534,1.370,0.634,0.357,4.989,0.600,1.666
2022-02-28,Consumer Staples,158,-0.009208,-0.012310,0.309,21.136,2.16%,15.648,16.214,0.233,0.060,0.316,0.099,0.084,0.326,0.395,1.060,0.522,0.280,5.776,0.452,1.960
2022-02-28,Energy,157,0.135797,0.079967,0.078,-3.317,2.31%,-0.474,-0.388,0.069,0.026,0.332,0.092,0.016,0.305,0.329,0.868,0.508,0.240,1.805,0.381,1.339
2022-02-28,Financials,599,-0.000785,-0.014372,0.233,15.256,2.54%,10.813,10.813,0.212,0.000,0.881,0.023,0.123,0.198,0.289,7.581,0.883,0.048,7.812,0.936,1.770
2022-02-28,Health Care,1027,-0.042585,-0.009977,0.000,-2.915,1.21%,-2.632,-2.600,0.164,-0.306,0.377,-0.293,-0.350,0.087,0.112,0.346,0.289,0.092,-13.059,4.540,5.494
2022-02-28,Industrials,519,0.009589,-0.000253,0.107,22.732,1.38%,15.351,14.861,0.225,0.070,0.286,0.096,0.096,0.325,0.392,1.157,0.551,0.258,4.583,0.446,1.895
2022-02-28,Information Technology,579,-0.010188,-0.043913,0.000,-0.731,1.41%,-2.466,-1.806,0.144,0.000,0.561,0.045,0.013,0.204,0.250,0.816,0.472,0.172,0.959,1.209,2.338
2022-02-28,Materials,151,0.053037,0.024894,0.174,18.844,1.49%,12.273,10.245,0.227,0.087,0.291,0.117,0.124,0.365,0.392,1.167,0.537,0.294,6.499,0.489,2.241
2022-02-28,Real Estate,42,0.006283,-0.019168,0.000,23.551,3.10%,9.884,9.884,0.202,0.021,0.240,0.026,0.030,0.327,0.405,1.050,0.518,0.317,0.626,1.415,2.107
2022-02-28,Utilities,71,-0.005454,-0.017114,0.623,25.609,3.17%,21.485,20.680,0.146,0.057,0.335,0.073,0.076,0.546,0.608,2.403,0.699,0.401,2.881,0.061,0.839
2022-03-31,Communication Services,169,0.007305,0.000326,0.000,-0.948,1.91%,5.652,3.111,0.182,0.029,0.518,0.059,0.020,0.396,0.436,1.088,0.609,0.298,1.202,0.829,1.731
2022-03-31,Consumer Discretionary,474,-0.025369,0.034830,0.000,13.834,2.24%,8.022,7.929,0.219,0.092,0.377,0.114,0.166,0.448,0.539,1.382,0.632,0.358,5.272,0.587,1.649
2022-03-31,Consumer Staples,159,0.011923,0.022199,0.309,21.023,2.23%,16.113,16.371,0.234,0.055,0.316,0.093,0.080,0.328,0.395,1.080,0.524,0.282,5.837,0.472,1.951
2022-03-31,Energy,156,0.170336,0.104258,0.089,-3.971,2.33%,-0.465,-0.451,0.076,0.024,0.334,0.094,0.016,0.311,0.336,0.906,0.511,0.250,1.813,0.391,1.327
2022-03-31,Financials,600,-0.017383,-0.013624,0.232,15.112,2.63%,10.527,10.497,0.211,0.000,0.881,0.023,0.123,0.198,0.288,7.548,0.883,0.048,7.812,0.936,1.770
2022-03-31,Health Care,1026,0.022826,0.047957,0.000,-3.055,1.19%,-2.474,-2.471,0.165,-0.306,0.375,-0.293,-0.346,0.087,0.111,0.337,0.289,0.090,-13.057,4.590,5.526
2022-03-31,Industrials,521,0.024658,0.029893,0.108,22.268,1.42%,15.113,14.666,0.225,0.070,0.286,0.095,0.097,0.322,0.390,1.147,0.551,0.259,4.675,0.447,1.892
2022-03-31,Information Technology,579,0.008991,0.030106,0.000,-0.814,1.33%,-2.345,-1.809,0.144,0.000,0.562,0.045,0.020,0.202,0.247,0.777,0.471,0.172,0.691,1.200,2.327
2022-03-31,Materials,150,0.117460,0.058091,0.183,19.132,1.48%,12.317,10.473,0.227,0.087,0.292,0.116,0.114,0.363,0.387,1.163,0.534,0.285,6.684,0.503,2.257
2022-03-31,Real Estate,43,0.005346,-0.025458,0.000,25.134,2.94%,10.565,10.565,0.202,0.014,0.240,0.025,0.030,0.326,0.401,1.035,0.512,0.311,0.566,1.564,2.121
2022-03-31,Utilities,70,0.065626,0.094674,0.638,27.456,2.94%,23.410,22.001,0.144,0.056,0.336,0.073,0.075,0.546,0.608,2.412,0.701,0.401,2.875,0.062,0.838
2022-04-30,Communication Services,172,-0.133064,-0.147046,0.000,-0.841,2.27%,2.810,2.154,0.182,0.028,0.516,0.058,0.020,0.402,0.441,1.024,0.612,0.298,1.111,0.827,1.726
2022-04-30,Consumer Discretionary,472,-0.100095,-0.134005,0.000,12.967,2.33%,7.453,7.453,0.220,0.092,0.377,0.115,0.166,0.449,0.543,1.386,0.632,0.368,5.272,0.587,1.649
2022-04-30,Consumer Staples,160,-0.031352,0.021674,0.288,22.011,2.20%,15.455,15.702,0.234,0.055,0.316,0.092,0.080,0.329,0.395,1.060,0.530,0.282,5.716,0.448,1.949
2022-04-30,Energy,156,-0.030962,-0.015202,0.089,-3.669,2.28%,-0.455,-0.387,0.076,0.024,0.334,0.094,0.016,0.311,0.336,0.906,0.511,0.250,1.813,0.391,1.327
2022-04-30,Financials,594,-0.077537,-0.103816,0.232,14.001,2.79%,9.700,9.687,0.212,0.000,0.880,0.024,0.123,0.198,0.288,7.548,0.883,0.048,7.899,0.936,1.770
2022-04-30,Health Care,1033,-0.190951,-0.065176,0.000,-2.322,1.25%,-1.883,-1.861,0.168,-0.308,0.377,-0.293,-0.342,0.087,0.109,0.341,0.292,0.090,-12.275,4.586,5.521
2022-04-30,Industrials,522,-0.111342,-0.082454,0.108,20.433,1.51%,14.251,13.713,0.225,0.072,0.285,0.095,0.099,0.321,0.391,1.152,0.552,0.260,4.516,0.442,1.890
2022-04-30,Information Technology,581,-0.113826,-0.118177,0.000,-0.702,1.48%,-1.819,-1.425,0.144,0.000,0.562,0.045,0.021,0.202,0.247,0.765,0.471,0.174,0.663,1.194,2.320
2022-04-30,Materials,148,-0.058608,-0.054392,0.206,17.044,1.50%,11.634,10.114,0.226,0.087,0.292,0.116,0.114,0.365,0.391,1.163,0.534,0.294,6.684,0.503,2.243
2022-04-30,Real Estate,43,-0.108309,-0.114122,0.000,20.041,3.24%,8.960,8.960,0.202,0.014,0.240,0.025,0.030,0.326,0.401,1.035,0.512,0.311,0.566,1.564,2.121
2022-04-30,Utilities,71,-0.052977,-0.041575,0.638,27.603,2.98%,22.353,21.694,0.144,0.056,0.336,0.072,0.075,0.546,0.608,2.412,0.701,0.401,2.875,0.062,0.838
2022-05-31,Communication Services,171,-0.010440,0.017273,0.000,-0.968,2.05%,1.154,1.247,0.188,0.020,0.506,0.050,0.006,0.426,0.461,1.094,0.609,0.306,1.209,0.848,1.738
2022-05-31,Consumer Discretionary,472,-0.048729,-0.050599,0.005,11.295,2.40%,6.959,6.959,0.218,0.080,0.366,0.114,0.147,0.450,0.543,1.344,0.630,0.370,5.428,0.606,1.656
2022-05-31,Consumer Staples,161,-0.040222,-0.050486,0.277,20.264,2.41%,14.595,15.393,0.234,0.051,0.310,0.087,0.079,0.324,0.393,1.032,0.525,0.281,6.026,0.502,1.951
2022-05-31,Energy,157,0.102018,0.150500,0.100,-4.053,2.38%,-0.670,-0.637,0.076,0.029,0.326,0.099,0.010,0.323,0.350,0.968,0.510,0.249,2.117,0.393,1.320
2022-05-31,Financials,594,0.019593,0.034358,0.249,14.529,2.73%,10.182,10.182,0.212,0.000,0.890,0.023,0.117,0.207,0.289,7.647,0.884,0.050,7.539,1.052,1.808
2022-05-31,Health Care,1038,-0.068960,0.007223,0.000,-2.473,1.25%,-3.366,-3.320,0.172,-0.259,0.340,-0.283,-0.366,0.085,0.111,0.347,0.297,0.092,-14.606,4.552,5.456
2022-05-31,Industrials,526,-0.007253,-0.008627,0.115,20.568,1.51%,13.389,12.823,0.226,0.062,0.282,0.095,0.087,0.340,0.393,1.163,0.549,0.263,4.731,0.449,1.939
2022-05-31,Information Technology,584,-0.045065,-0.020984,0.000,-2.083,1.45%,-2.718,-2.303,0.146,0.000,0.553,0.037,-0.017,0.195,0.256,0.782,0.487,0.176,0.455,1.186,2.301
2022-05-31,Materials,151,-0.015081,0.002819,0.176,15.412,1.55%,10.802,8.874,0.226,0.084,0.292,0.120,0.112,0.353,0.395,1.158,0.529,0.280,6.915,0.530,2.263
2022-05-31,Real Estate,43,-0.024034,-0.034043,0.000,16.297,3.34%,6.083,5.122,0.202,0.017,0.250,0.024,0.024,0.333,0.404,1.012,0.500,0.309,0.660,1.594,2.242
2022-05-31,Utilities,71,0.065170,0.044389,0.621,27.329,2.85%,23.593,22.965,0.144,0.055,0.337,0.070,0.072,0.535,0.608,2.425,0.706,0.394,2.988,0.095,0.809
2022-06-30,Communication Services,172,-0.129197,-0.084073,0.000,-0.733,2.46%,0.669,0.986,0.194,0.017,0.500,0.049,0.006,0.431,0.460,1.111,0.613,0.302,1.201,0.844,1.730
2022-06-30,Consumer Discretionary,470,-0.128175,-0.111066,0.014,9.728,2.61%,6.412,6.388,0.218,0.077,0.366,0.111,0.147,0.454,0.542,1.316,0.630,0.370,5.441,0.603,1.658
2022-06-30,Consumer Staples,160,-0.040444,-0.026655,0.277,19.702,2.42%,14.385,14.669,0.234,0.052,0.310,0.087,0.077,0.324,0.387,1.035,0.523,0.280,5.776,0.481,1.939
2022-06-30,Energy,157,-0.188555,-0.168031,0.100,-3.390,3.01%,-0.987,-0.987,0.089,0.029,0.326,0.098,0.006,0.329,0.351,0.976,0.515,0.250,1.753,0.387,1.289
2022-06-30,Financials,596,-0.077050,-0.109912,0.248,13.514,3.00%,9.420,9.420,0.212,0.000,0.890,0.023,0.117,0.207,0.286,7.635,0.884,0.050,7.529,1.098,1.821
2022-06-30,Health Care,1043,0.001387,-0.020538,0.000,-2.446,1.37%,-3.502,-3.443,0.166,-0.258,0.339,-0.283,-0.365,0.085,0.111,0.344,0.297,0.092,-14.493,4.490,5.408
2022-06-30,Industrials,526,-0.081873,-0.077554,0.116,19.158,1.64%,12.062,11.443,0.226,0.061,0.285,0.094,0.086,0.335,0.393,1.164,0.549,0.265,4.713,0.435,1.939
2022-06-30,Information Technology,584,-0.109715,-0.092631,0.000,-2.125,1.64%,-2.271,-2.211,0.145,0.000,0.552,0.038,-0.023,0.200,0.263,0.785,0.487,0.180,0.473,1.167,2.285
2022-06-30,Materials,151,-0.141051,-0.151756,0.180,13.128,1.80%,8.604,8.199,0.227,0.084,0.293,0.120,0.112,0.353,0.395,1.158,0.529,0.280,6.915,0.530,2.263
2022-06-30,Real Estate,43,-0.151760,-0.168665,0.000,15.264,3.49%,4.780,4.247,0.202,0.024,0.250,0.024,0.024,0.333,0.403,1.012,0.500,0.309,0.660,1.594,2.242
2022-06-30,Utilities,71,-0.045670,-0.051447,0.621,26.801,3.05%,22.214,21.778,0.144,0.055,0.337,0.070,0.072,0.535,0.608,2.425,0.706,0.394,2.988,0.095,0.809
2022-07-31,Communication Services,173,0.054193,0.032578,0.000,-1.030,2.00%,0.468,0.884,0.190,0.015,0.499,0.049,-0.001,0.426,0.459,1.094,0.612,0.299,1.166,0.848,1.738
2022-07-31,Consumer Discretionary,471,0.110427,0.188941,0.014,10.869,2.36%,6.802,6.802,0.218,0.078,0.365,0.111,0.145,0.451,0.541,1.315,0.630,0.369,5.424,0.600,1.657
2022-07-31,Consumer Staples,160,0.027342,0.037637,0.284,19.954,2.42%,15.264,15.789,0.235,0.057,0.313,0.087,0.079,0.324,0.397,1.035,0.527,0.281,5.776,0.474,1.926
2022-07-31,Energy,157,0.123181,0.107626,0.105,-3.647,2.81%,-1.264,-1.257,0.094,0.029,0.319,0.098,0.006,0.336,0.361,0.980,0.516,0.250,1.753,0.387,1.289
2022-07-31,Financials,594,0.056945,0.077785,0.245,14.359,2.83%,9.969,9.921,0.212,0.000,0.891,0.023,0.117,0.207,0.289,7.651,0.884,0.050,7.539,1.098,1.821
2022-07-31,Health Care,1042,0.076311,0.043274,0.000,-2.496,1.27%,-3.789,-3.780,0.165,-0.259,0.338,-0.283,-0.365,0.085,0.110,0.343,0.298,0.092,-14.550,4.495,5.391
2022-07-31,Industrials,525,0.116196,0.105077,0.119,21.101,1.48%,13.349,12.366,0.226,0.059,0.285,0.094,0.085,0.338,0.393,1.164,0.549,0.265,4.713,0.435,1.933
2022-07-31,Information Technology,582,0.110976,0.131627,0.000,-1.912,1.49%,-2.622,-2.303,0.144,0.000,0.553,0.032,-0.024,0.194,0.258,0.774,0.479,0.176,0.438,1.181,2.285
2022-07-31,Materials,149,0.089860,0.072427,0.180,14.599,1.61%,9.741,9.145,0.226,0.086,0.293,0.120,0.113,0.353,0.391,1.152,0.528,0.279,7.074,0.533,2.270
2022-07-31,Real Estate,44,0.078059,0.099759,0.000,18.672,3.17%,4.880,4.644,0.202,0.023,0.249,0.022,0.024,0.341,0.403,1.040,0.504,0.310,0.646,1.594,2.242
2022-07-31,Utilities,71,0.067373,0.057532,0.621,27.015,2.90%,23.017,22.646,0.144,0.055,0.337,0.070,0.072,0.535,0.608,2.425,0.706,0.394,2.988,0.095,0.809
2022-08-31,Communication Services,175,0.008353,-0.032453,0.000,-1.292,1.97%,-1.018,-0.626,0.188,0.008,0.497,0.058,-0.018,0.424,0.469,1.118,0.619,0.305,1.038,0.804,1.616
2022-08-31,Consumer Discretionary,472,-0.015588,-0.044468,0.018,10.449,2.42%,6.504,6.509,0.219,0.071,0.360,0.102,0.129,0.453,0.543,1.320,0.641,0.370,5.424,0.562,1.645
2022-08-31,Consumer Staples,159,0.001155,-0.015479,0.320,18.667,2.66%,13.681,13.863,0.236,0.047,0.303,0.085,0.072,0.333,0.398,1.059,0.542,0.298,5.122,0.405,1.848
2022-08-31,Energy,157,0.054263,0.032523,0.099,-3.597,2.69%,5.245,4.922,0.098,0.080,0.372,0.136,0.091,0.322,0.366,0.986,0.522,0.244,3.741,0.340,1.250
2022-08-31,Financials,595,-0.013041,-0.017920,0.268,13.463,2.90%,10.279,10.279,0.212,0.000,0.888,0.022,0.111,0.211,0.299,7.753,0.885,0.051,5.661,1.017,1.736
2022-08-31,Health Care,1038,0.020103,-0.051144,0.000,-2.512,1.35%,-3.612,-3.612,0.172,-0.277,0.324,-0.306,-0.404,0.102,0.127,0.364,0.307,0.106,-15.164,4.210,5.102
2022-08-31,Industrials,526,-0.017246,-0.025836,0.108,19.203,1.59%,12.260,11.357,0.227,0.059,0.280,0.094,0.081,0.336,0.395,1.160,0.548,0.266,5.097,0.399,1.944
2022-08-31,Information Technology,578,-0.019791,-0.054438,0.000,-1.807,1.51%,-2.643,-2.504,0.144,0.000,0.543,0.028,-0.042,0.212,0.256,0.784,0.465,0.175,0.101,1.100,2.205
2022-08-31,Materials,151,-0.025296,-0.024597,0.150,12.619,1.63%,8.654,8.180,0.227,0.089,0.287,0.122,0.126,0.364,0.389,1.163,0.533,0.283,6.490,0.523,2.332
2022-08-31,Real Estate,45,-0.054443,-0.087644,0.000,12.718,3.31%,5.558,5.558,0.199,0.020,0.269,0.023,0.027,0.336,0.403,1.009,0.506,0.327,0.733,1.269,2.041
2022-08-31,Utilities,71,0.008930,0.004191,0.630,27.010,3.07%,21.473,20.707,0.144,0.054,0.330,0.072,0.075,0.544,0.610,2.424,0.704,0.401,3.014,0.095,0.840
2022-09-30,Communication Services,175,-0.166588,-0.122855,0.000,-1.022,2.60%,-0.754,-0.063,0.186,0.009,0.500,0.060,-0.016,0.416,0.464,1.091,0.619,0.296,1.108,0.804,1.660
2022-09-30,Consumer Discretionary,472,-0.139325,-0.082045,0.013,9.187,2.68%,5.607,5.808,0.220,0.067,0.359,0.100,0.122,0.449,0.549,1.321,0.641,0.370,5.153,0.543,1.637
2022-09-30,Consumer Staples,159,-0.144140,-0.078969,0.317,16.785,2.82%,12.377,12.388,0.235,0.049,0.303,0.088,0.076,0.336,0.412,1.058,0.540,0.300,5.157,0.404,1.871
2022-09-30,Energy,158,-0.132642,-0.096470,0.094,-2.857,2.98%,4.746,4.568,0.094,0.080,0.370,0.136,0.095,0.322,0.366,0.986,0.522,0.244,3.741,0.340,1.250
2022-09-30,Financials,597,-0.074162,-0.079026,0.268,12.791,3.14%,9.580,9.633,0.212,0.000,0.888,0.022,0.110,0.211,0.299,7.753,0.885,0.051,5.638,1.006,1.711
2022-09-30,Health Care,1036,-0.104960,-0.031196,0.000,-2.113,1.41%,-3.116,-3.129,0.172,-0.275,0.316,-0.307,-0.406,0.103,0.127,0.364,0.307,0.106,-15.164,4.210,5.102
2022-09-30,Industrials,527,-0.125841,-0.103510,0.108,16.850,1.73%,10.892,9.802,0.227,0.059,0.280,0.094,0.081,0.341,0.395,1.159,0.549,0.270,5.004,0.397,1.943
2022-09-30,Information Technology,575,-0.120706,-0.118254,0.000,-1.623,1.74%,-2.359,-2.289,0.146,0.000,0.543,0.028,-0.043,0.209,0.252,0.746,0.462,0.174,0.247,1.100,2.203
2022-09-30,Materials,151,-0.123951,-0.109301,0.166,10.590,1.87%,6.613,6.268,0.227,0.089,0.287,0.122,0.126,0.361,0.389,1.163,0.531,0.283,6.490,0.523,2.332
2022-09-30,Real Estate,45,-0.148387,-0.156167,0.000,11.431,3.99%,4.093,3.573,0.202,0.016,0.269,0.023,0.027,0.336,0.403,1.009,0.506,0.327,0.733,1.269,2.041
2022-09-30,Utilities,71,-0.114311,-0.111109,0.630,23.420,3.51%,18.762,18.139,0.144,0.054,0.330,0.072,0.075,0.544,0.610,2.424,0.704,0.401,3.014,0.095,0.840
2022-10-31,Communication Services,178,0.051986,0.016207,0.000,-1.003,2.26%,-0.548,-0.121,0.177,0.009,0.498,0.058,-0.017,0.406,0.456,1.063,0.619,0.295,1.108,0.803,1.660
2022-10-31,Consumer Discretionary,473,0.095432,0.008708,0.016,9.915,2.41%,6.239,6.319,0.220,0.065,0.359,0.100,0.122,0.452,0.549,1.310,0.641,0.373,5.092,0.540,1.647
2022-10-31,Consumer Staples,161,0.072254,0.090885,0.308,17.131,2.60%,12.087,12.087,0.234,0.047,0.302,0.086,0.073,0.336,0.432,1.060,0.554,0.305,5.121,0.383,1.825
2022-10-31,Energy,158,0.235431,0.232410,0.094,-4.270,2.62%,5.788,5.405,0.094,0.080,0.369,0.134,0.095,0.317,0.347,0.972,0.521,0.242,3.741,0.340,1.244
2022-10-31,Financials,594,0.087805,0.119853,0.269,13.782,2.81%,10.439,10.439,0.212,0.000,0.887,0.022,0.110,0.211,0.299,7.754,0.886,0.051,5.614,1.001,1.709
2022-10-31,Health Care,1033,0.011243,0.086598,0.000,-2.128,1.30%,-3.031,-3.011,0.173,-0.275,0.324,-0.307,-0.410,0.101,0.128,0.359,0.307,0.106,-15.253,4.191,5.077
2022-10-31,Industrials,530,0.102640,0.129762,0.108,18.937,1.51%,11.778,11.089,0.227,0.060,0.280,0.093,0.082,0.342,0.396,1.166,0.549,0.271,4.974,0.395,1.945
2022-10-31,Information Technology,573,0.057748,0.075441,0.000,-1.593,1.62%,-2.327,-2.273,0.146,0.000,0.542,0.029,-0.043,0.209,0.253,0.746,0.464,0.174,0.509,1.085,2.202
2022-10-31,Materials,149,0.117788,0.096463,0.182,11.888,1.68%,8.391,7.538,0.226,0.090,0.289,0.122,0.126,0.364,0.393,1.172,0.534,0.295,6.706,0.482,2.332
2022-10-31,Real Estate,46,0.042408,0.057157,0.000,11.772,3.71%,4.564,4.153,0.202,0.016,0.265,0.024,0.027,0.348,0.408,0.992,0.510,0.328,0.794,1.185,1.926
2022-10-31,Utilities,71,0.053893,0.025712,0.630,24.264,3.28%,19.843,19.647,0.144,0.054,0.330,0.072,0.075,0.544,0.610,2.424,0.704,0.401,3.014,0.095,0.840
2022-11-30,Communication Services,178,-0.009030,0.051146,0.000,-0.877,1.94%,-0.858,-0.704,0.186,0.005,0.495,0.060,-0.019,0.435,0.450,1.028,0.610,0.300,1.192,0.760,1.685
2022-11-30,Consumer Discretionary,474,0.018563,0.013331,0.009,11.557,2.42%,6.740,6.446,0.220,0.061,0.357,0.098,0.114,0.464,0.547,1.330,0.644,0.379,4.774,0.486,1.615
2022-11-30,Consumer Staples,161,-0.001245,0.063070,0.344,18.354,2.51%,13.926,13.969,0.233,0.038,0.307,0.084,0.060,0.334,0.441,1.085,0.538,0.310,4.825,0.373,1.907
2022-11-30,Energy,156,-0.004633,0.013193,0.074,-3.227,2.57%,4.891,4.891,0.103,0.129,0.370,0.163,0.167,0.320,0.355,0.943,0.514,0.236,6.056,0.345,1.284
2022-11-30,Financials,594,0.028729,0.060254,0.275,13.825,2.76%,10.606,10.650,0.212,0.000,0.870,0.022,0.113,0.228,0.327,8.039,0.889,0.054,4.638,0.889,1.799
2022-11-30,Health Care,1037,-0.030836,0.044730,0.000,-1.899,1.25%,-2.897,-2.892,0.173,-0.298,0.314,-0.319,-0.448,0.109,0.143,0.382,0.316,0.115,-15.959,4.139,4.978
2022-11-30,Industrials,536,0.013872,0.066316,0.099,19.050,1.44%,12.955,12.313,0.227,0.055,0.280,0.094,0.076,0.347,0.401,1.178,0.553,0.269,4.702,0.364,1.914
2022-11-30,Information Technology,574,-0.007380,0.050154,0.000,-1.639,1.49%,-2.132,-1.942,0.148,0.000,0.534,0.030,-0.056,0.202,0.268,0.759,0.478,0.175,-0.008,1.043,2.167
2022-11-30,Materials,149,0.061344,0.112908,0.174,13.278,1.50%,6.975,6.975,0.224,0.087,0.274,0.120,0.131,0.361,0.390,1.126,0.522,0.296,6.436,0.492,2.373
2022-11-30,Real Estate,46,0.042895,0.095051,0.000,8.806,3.47%,3.432,1.278,0.199,0.015,0.274,0.024,0.025,0.373,0.395,1.045,0.506,0.322,0.685,1.201,2.206
